latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
6.3620386,2.4120603,8.0,3600,Africa/Porto-Novo,GMT+1

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),relative_humidity_2m_mean (%),surface_pressure_mean (hPa),cloud_cover_mean (%),sunshine_duration (s)
2017-04-03,55,31.9,27.4,28.7,2.60,2.60,7.0,20.3,34.6,215,82,1008.9,58,41641.83
2017-04-04,51,30.9,27.2,28.6,0.10,0.10,1.0,19.3,37.4,231,82,1008.9,87,38743.14
2017-04-05,61,31.2,27.6,29.0,2.30,2.30,6.0,19.9,34.6,221,79,1009.0,71,42947.24
2017-04-06,61,31.1,27.7,28.9,3.20,3.20,5.0,17.9,35.6,224,82,1008.5,63,42940.13
2017-04-07,55,31.2,26.2,28.3,2.30,2.30,3.0,23.2,41.0,229,84,1007.2,82,40732.85
2017-04-08,63,30.4,27.6,28.8,6.80,6.80,7.0,18.1,32.8,229,82,1007.3,81,42839.63
2017-04-09,61,30.0,26.4,27.7,3.60,3.60,8.0,22.6,41.4,233,84,1008.4,96,18614.31
2017-04-10,51,30.6,26.7,28.4,0.10,0.10,1.0,17.6,32.8,221,81,1007.9,87,42913.06
2017-04-11,3,30.7,27.7,28.9,0.00,0.00,0.0,21.0,39.2,225,81,1007.3,75,42906.85
2017-04-12,63,30.6,28.1,29.0,10.80,10.80,9.0,22.8,41.8,227,82,1007.8,66,42900.95
2017-04-13,63,30.5,25.7,28.4,14.00,14.00,13.0,25.1,43.6,228,84,1008.3,92,31821.67
2017-04-14,63,28.8,25.1,27.4,8.60,8.60,8.0,20.2,33.1,198,84,1009.4,98,19308.01
2017-04-15,63,30.2,25.6,28.4,6.60,6.60,2.0,16.5,32.8,205,83,1009.4,69,42885.53
2017-04-16,61,29.9,25.4,27.6,2.40,2.40,4.0,14.2,27.7,166,84,1009.6,97,19447.59
2017-04-17,53,30.5,27.2,28.6,0.60,0.60,1.0,14.5,29.2,210,83,1008.9,44,42877.58
2017-04-18,55,30.6,27.9,28.9,1.70,1.70,3.0,16.2,32.8,215,82,1008.4,59,41273.08
2017-04-19,53,30.4,27.9,28.8,1.00,1.00,3.0,18.7,34.2,222,83,1007.6,64,42871.78
2017-04-20,63,30.4,25.9,28.0,10.40,10.40,10.0,21.7,39.2,212,84,1008.0,79,27097.78
2017-04-21,63,29.6,25.9,28.2,10.10,10.10,8.0,20.9,40.7,214,81,1008.9,82,37091.06
2017-04-22,3,29.9,26.4,28.2,0.00,0.00,0.0,19.6,34.9,236,84,1009.3,64,42865.42
2017-04-23,3,30.4,27.6,28.6,0.00,0.00,0.0,19.7,35.6,225,80,1010.0,54,42153.76
2017-04-24,53,30.3,26.9,28.3,1.00,1.00,2.0,18.1,35.3,220,84,1010.2,80,42862.61
2017-04-25,63,30.1,27.3,28.3,7.90,7.90,12.0,18.0,35.3,205,83,1009.6,84,41773.43
2017-04-26,51,29.9,27.2,28.4,0.90,0.90,4.0,16.8,32.4,200,81,1009.4,48,42861.10
2017-04-27,51,30.3,27.2,28.5,0.10,0.10,1.0,16.0,30.2,203,80,1010.4,27,42860.87
2017-04-28,55,30.4,27.5,28.7,2.50,2.50,8.0,16.4,31.7,211,81,1010.6,66,40834.27
2017-04-29,53,30.2,27.5,28.7,1.80,1.80,7.0,17.8,34.6,207,81,1010.3,85,42861.51
2017-04-30,61,30.6,27.6,28.8,3.50,3.50,5.0,18.8,37.1,227,82,1010.1,53,42862.42
2017-05-01,61,30.0,26.8,28.3,4.10,4.10,10.0,19.1,36.0,219,82,1009.6,91,42863.74
2017-05-02,61,29.9,26.3,28.1,3.20,3.20,6.0,17.0,33.1,220,81,1009.1,92,41731.31
2017-05-03,63,31.2,26.0,28.5,5.70,5.70,8.0,23.7,43.6,221,79,1008.9,74,42867.66
2017-05-04,53,29.0,26.4,27.8,2.70,2.70,9.0,22.2,38.5,231,83,1009.0,94,31364.16
2017-05-05,61,30.1,26.3,27.7,3.40,3.40,3.0,12.5,28.4,219,81,1010.3,87,26289.61
2017-05-06,53,30.4,27.2,28.6,0.80,0.80,4.0,16.2,31.7,214,81,1010.1,42,42876.97
2017-05-07,51,31.0,27.8,28.8,0.10,0.10,1.0,22.7,40.3,187,80,1008.5,82,42881.04
2017-05-08,55,30.3,26.6,28.2,1.80,1.80,4.0,19.2,36.7,210,80,1009.0,66,42885.61
2017-05-09,63,30.5,26.4,28.4,9.40,9.40,10.0,21.4,38.9,225,81,1008.6,68,41834.27
2017-05-10,51,30.1,27.1,28.3,1.50,1.50,9.0,16.2,30.6,203,82,1009.0,52,42896.40
2017-05-11,63,30.3,27.4,28.2,6.90,6.90,7.0,14.5,31.3,206,81,1010.2,59,34483.86
2017-05-12,61,29.5,25.9,27.8,3.50,3.50,10.0,15.0,28.4,219,83,1010.6,88,39879.54
2017-05-13,53,30.3,27.4,28.6,2.70,2.70,7.0,18.4,35.6,243,84,1010.3,82,35981.51
2017-05-14,63,30.4,26.7,28.4,13.10,13.10,13.0,21.0,38.2,226,84,1009.9,90,42577.57
2017-05-15,61,28.5,26.5,27.7,8.60,8.60,18.0,19.2,36.4,221,85,1010.9,89,40773.16
2017-05-16,63,27.8,25.8,26.6,10.10,10.10,12.0,18.7,34.9,213,86,1012.0,95,17593.60
2017-05-17,53,29.0,25.9,27.3,1.90,1.90,10.0,16.3,29.5,232,86,1010.4,64,42950.12
2017-05-18,53,29.1,26.5,27.9,3.40,3.40,13.0,14.2,27.4,220,83,1009.8,45,42959.47
2017-05-19,51,29.5,26.7,28.0,0.80,0.80,7.0,17.6,31.7,225,84,1010.5,49,42969.16
2017-05-20,63,28.9,26.9,27.7,12.30,12.30,12.0,14.8,26.6,210,84,1011.5,87,30525.53
2017-05-21,51,29.8,26.3,27.8,1.40,1.40,7.0,17.9,32.0,223,85,1010.7,53,42989.45
2017-05-22,53,30.1,27.5,28.5,1.10,1.10,5.0,23.0,39.6,223,81,1009.1,27,43064.62
2017-05-23,61,30.1,27.2,28.4,5.10,5.10,11.0,18.3,33.8,222,83,1009.4,42,43010.78
2017-05-24,53,29.5,26.7,27.9,4.10,4.10,17.0,22.2,39.6,226,85,1010.4,59,43021.77
2017-05-25,63,27.5,26.3,26.9,9.90,9.90,18.0,14.2,28.4,217,85,1011.7,81,24615.56
2017-05-26,53,28.0,25.2,26.6,6.80,6.80,15.0,11.2,24.5,237,86,1012.3,98,8103.90
2017-05-27,51,30.0,26.7,28.1,0.60,0.60,3.0,14.6,24.5,202,81,1012.3,79,36114.86
2017-05-28,55,28.9,26.3,27.6,1.90,1.90,7.0,11.7,24.1,210,82,1012.7,52,35867.24
2017-05-29,63,29.6,26.6,28.0,5.60,5.60,8.0,22.9,40.3,223,83,1011.9,58,41822.31
2017-05-30,61,29.1,26.1,27.5,5.90,5.90,17.0,22.1,38.9,211,84,1011.8,54,43085.92
2017-05-31,61,28.1,25.6,26.7,7.80,7.80,16.0,16.5,28.8,219,87,1013.2,94,31581.51
2017-06-01,3,29.5,25.5,27.4,0.00,0.00,0.0,17.3,31.7,242,83,1012.8,47,43117.53
2017-06-02,55,29.7,27.1,28.1,2.90,2.90,10.0,20.9,36.4,228,83,1012.2,94,38743.51
2017-06-03,61,27.9,25.8,26.9,7.70,7.70,17.0,15.8,29.9,190,86,1011.6,96,16721.91
2017-06-04,63,28.0,25.9,26.9,10.10,10.10,15.0,14.1,24.8,222,86,1011.6,71,40072.58
2017-06-05,63,29.0,25.7,26.9,19.20,19.20,21.0,16.8,29.5,232,85,1011.1,83,42220.49
2017-06-06,63,28.5,25.6,26.7,13.60,13.60,19.0,18.0,32.8,231,85,1011.6,94,28789.01
2017-06-07,55,29.7,25.7,27.3,2.70,2.70,10.0,13.2,26.6,211,84,1012.1,83,43200.00
2017-06-08,53,28.7,26.4,27.3,2.20,2.20,13.0,10.5,25.6,199,86,1010.3,89,29833.29
2017-06-09,63,28.9,27.1,27.8,8.40,8.40,7.0,16.3,29.5,214,85,1009.1,69,37604.64
2017-06-10,63,28.5,25.4,26.8,16.70,16.70,17.0,14.9,28.4,193,86,1010.3,98,16324.95
2017-06-11,61,28.6,25.9,27.1,7.10,7.10,13.0,21.0,37.1,229,86,1010.1,93,38950.97
2017-06-12,63,27.1,25.3,26.0,21.80,21.80,21.0,23.1,40.7,239,88,1010.7,100,1200.23
2017-06-13,63,27.9,24.4,25.9,6.30,6.30,9.0,18.9,31.7,253,85,1011.6,97,20841.02
2017-06-14,63,27.3,25.0,26.2,15.10,15.10,24.0,14.8,27.0,245,87,1011.9,94,22327.39
2017-06-15,63,27.6,25.3,26.4,15.30,15.30,15.0,15.1,32.4,239,86,1011.5,94,21768.55
2017-06-16,63,27.0,25.6,26.2,4.90,4.90,15.0,22.3,37.1,234,87,1011.8,96,33324.00
2017-06-17,55,27.8,24.2,25.7,3.80,3.80,10.0,16.0,29.5,249,86,1011.0,99,18244.91
2017-06-18,51,28.1,25.5,26.7,0.70,0.70,6.0,17.2,32.4,226,85,1010.0,77,42667.87
2017-06-19,63,27.8,25.1,26.3,11.10,11.10,17.0,22.4,41.4,226,86,1010.8,84,39999.08
2017-06-20,61,26.1,24.7,25.3,18.10,18.10,24.0,21.2,34.6,232,90,1012.2,99,9760.90
2017-06-21,61,28.1,24.5,25.9,5.10,5.10,14.0,16.1,28.8,270,88,1011.7,64,34183.92
2017-06-22,63,27.8,24.3,26.2,17.00,17.00,8.0,17.5,32.0,247,87,1011.2,85,27274.18
2017-06-23,63,27.7,24.9,26.2,20.30,20.30,14.0,20.4,36.0,222,87,1010.8,98,18704.11
2017-06-24,63,26.7,24.8,25.6,17.60,17.60,20.0,19.1,33.8,203,87,1010.8,98,2239.65
2017-06-25,61,28.1,24.6,25.8,7.80,7.80,15.0,14.5,26.6,239,87,1011.7,88,37074.73
2017-06-26,61,28.3,24.5,26.0,6.40,6.40,15.0,12.4,32.8,247,87,1011.5,97,29051.16
2017-06-27,53,28.0,25.5,26.5,1.90,1.90,10.0,15.7,29.5,234,88,1011.8,79,42789.78
2017-06-28,63,27.6,24.4,26.0,10.00,10.00,8.0,19.0,32.0,216,86,1012.8,88,23916.87
2017-06-29,53,26.3,24.8,25.6,5.00,5.00,18.0,15.9,28.8,226,87,1013.2,93,15323.76
2017-06-30,63,26.7,24.7,25.7,6.60,6.60,11.0,17.6,33.8,237,86,1013.5,86,22281.01
2017-07-01,53,26.8,25.1,25.8,2.80,2.80,10.0,16.1,29.2,225,86,1013.2,98,28635.74
2017-07-02,53,26.5,25.0,25.7,5.50,5.50,17.0,17.7,30.6,237,86,1013.2,94,13071.63
2017-07-03,61,27.2,25.1,26.1,4.80,4.80,11.0,19.9,34.6,237,84,1013.1,80,41626.83
2017-07-04,61,26.7,25.0,25.8,4.40,4.40,12.0,19.4,35.6,231,85,1013.0,78,34903.88
2017-07-05,63,26.6,24.3,25.6,13.20,13.20,17.0,18.4,34.2,234,86,1013.7,86,34423.99
2017-07-06,63,25.2,24.2,24.7,30.40,30.40,24.0,15.1,32.4,232,90,1014.3,99,2108.25
2017-07-07,55,26.7,24.6,25.4,5.70,5.70,16.0,15.0,28.1,227,86,1013.9,96,20154.16
2017-07-08,63,26.1,24.7,25.2,12.20,12.20,24.0,21.4,37.4,225,86,1013.5,99,7432.72
2017-07-09,51,26.7,24.9,25.6,0.70,0.70,5.0,23.1,40.3,218,83,1013.7,92,33894.49
2017-07-10,53,27.0,24.9,25.6,1.60,1.60,7.0,22.5,40.7,215,79,1014.1,77,42569.26
2017-07-11,3,27.2,24.2,25.5,0.00,0.00,0.0,22.6,39.6,223,80,1014.9,45,43200.00
2017-07-12,51,26.9,24.7,25.6,0.30,0.30,3.0,20.4,36.4,228,81,1014.6,68,42025.20
2017-07-13,51,26.8,24.8,25.7,1.30,1.30,7.0,24.1,40.7,235,82,1014.2,59,36124.13
2017-07-14,51,27.4,24.7,25.8,0.40,0.40,4.0,19.6,36.0,237,83,1013.7,59,42223.04
2017-07-15,51,27.1,24.7,25.8,0.90,0.90,7.0,23.7,41.4,244,85,1013.2,75,37278.86
2017-07-16,63,27.0,24.7,25.7,7.60,7.60,13.0,23.2,41.0,244,84,1013.5,73,37303.54
2017-07-17,55,26.9,24.8,25.7,3.20,3.20,11.0,21.5,37.8,236,85,1012.7,78,32768.91
2017-07-18,53,26.9,24.6,25.5,2.60,2.60,11.0,16.9,32.0,217,86,1013.8,74,31114.09
2017-07-19,55,26.8,24.8,25.5,3.50,3.50,8.0,18.8,33.5,220,86,1014.6,67,38693.86
2017-07-20,51,27.2,24.4,25.7,0.40,0.40,3.0,21.5,36.4,237,87,1013.7,56,42500.86
2017-07-21,51,27.6,24.9,25.8,0.20,0.20,2.0,23.0,40.0,240,87,1012.4,38,43200.00
2017-07-22,63,26.7,24.7,25.6,6.20,6.20,16.0,29.7,51.5,242,87,1012.4,86,23631.16
2017-07-23,63,26.2,23.8,24.8,24.80,24.80,21.0,22.8,39.6,241,88,1013.8,94,12106.36
2017-07-24,51,26.6,24.4,25.1,1.90,1.90,10.0,25.6,44.3,241,86,1014.3,65,41691.08
2017-07-25,55,26.1,24.6,25.1,3.80,3.80,13.0,25.1,44.6,234,85,1014.1,83,23865.70
2017-07-26,51,26.5,24.3,25.2,1.40,1.40,10.0,18.5,33.8,226,85,1013.0,52,40775.99
2017-07-27,51,26.5,23.9,25.1,0.20,0.20,2.0,15.9,30.6,225,89,1012.5,51,43200.00
2017-07-28,51,26.6,24.4,25.1,0.80,0.80,8.0,22.2,40.3,235,89,1012.4,91,39985.14
2017-07-29,51,26.4,24.4,25.1,1.00,1.00,7.0,23.0,42.5,242,88,1013.2,92,32694.16
2017-07-30,51,26.4,24.3,25.1,0.20,0.20,1.0,22.8,39.2,243,87,1013.2,64,32979.35
2017-07-31,51,25.8,24.4,24.9,0.80,0.80,5.0,23.5,40.3,239,88,1012.8,71,25444.38
2017-08-01,51,26.5,24.1,25.0,1.10,1.10,9.0,26.1,43.9,238,88,1013.2,77,34761.06
2017-08-02,63,26.3,23.8,24.9,20.10,20.10,19.0,21.9,38.2,229,87,1014.0,86,30784.88
2017-08-03,61,25.4,23.7,24.3,15.40,15.40,17.0,21.8,41.4,241,90,1014.6,98,8343.36
2017-08-04,63,25.2,23.7,24.4,14.90,14.90,15.0,26.3,45.0,244,90,1013.3,98,8324.23
2017-08-05,51,25.8,23.9,24.6,0.50,0.50,4.0,22.7,38.5,238,89,1012.9,93,11082.75
2017-08-06,61,25.9,23.7,24.5,11.30,11.30,12.0,21.1,37.4,233,89,1013.4,81,21600.00
2017-08-07,3,26.5,23.2,24.6,0.00,0.00,0.0,19.9,38.9,236,88,1013.8,72,37833.65
2017-08-08,63,26.0,23.6,24.7,5.40,5.40,11.0,23.7,40.7,232,88,1013.5,82,38664.30
2017-08-09,61,26.1,23.8,24.9,4.10,4.10,3.0,22.0,40.3,233,88,1013.8,48,43200.00
2017-08-10,51,26.3,23.9,24.9,0.10,0.10,1.0,19.1,33.8,231,89,1013.4,56,42003.03
2017-08-11,51,26.5,24.0,25.0,0.40,0.40,2.0,21.3,38.5,239,89,1013.2,64,41627.61
2017-08-12,51,26.4,24.0,25.0,0.20,0.20,2.0,21.0,38.2,239,88,1012.7,75,39364.38
2017-08-13,51,26.1,24.3,25.0,0.70,0.70,6.0,23.2,40.7,235,88,1011.8,85,29145.07
2017-08-14,51,26.0,24.3,24.9,0.90,0.90,9.0,22.7,39.2,236,89,1011.4,92,20217.85
2017-08-15,51,26.2,24.2,25.0,0.80,0.80,5.0,20.9,38.2,231,87,1012.3,90,39328.10
2017-08-16,51,26.0,24.1,24.7,1.10,1.10,6.0,20.9,35.3,242,89,1012.2,97,13913.22
2017-08-17,61,26.3,23.8,24.7,14.30,14.30,13.0,26.0,43.2,239,89,1010.7,100,4807.28
2017-08-18,51,26.2,24.3,24.9,2.10,2.10,13.0,25.0,43.2,228,85,1010.4,92,21448.65
2017-08-19,51,26.3,23.7,24.8,0.20,0.20,2.0,17.4,31.7,218,83,1012.0,33,43173.10
2017-08-20,3,26.2,23.5,24.6,0.00,0.00,0.0,20.4,37.4,231,86,1012.8,61,36466.41
2017-08-21,51,26.0,24.0,24.7,0.60,0.60,6.0,22.6,38.9,233,87,1012.5,68,31630.19
2017-08-22,51,26.2,24.0,24.8,0.30,0.30,3.0,24.5,42.5,238,86,1012.5,73,42380.57
2017-08-23,3,26.5,23.9,24.7,0.00,0.00,0.0,19.7,37.8,236,87,1011.8,54,43074.46
2017-08-24,3,26.6,23.5,24.7,0.00,0.00,0.0,21.8,38.9,235,89,1011.2,56,42117.94
2017-08-25,51,25.8,24.0,24.6,0.70,0.70,6.0,25.4,45.4,241,89,1010.9,94,23241.92
2017-08-26,63,25.7,23.4,24.3,5.90,5.90,16.0,18.9,33.8,232,90,1011.3,95,18915.57
2017-08-27,51,26.3,23.6,24.8,0.10,0.10,1.0,18.6,33.5,223,90,1012.6,80,36430.38
2017-08-28,3,25.8,23.9,24.7,0.00,0.00,0.0,17.8,32.8,233,90,1012.1,98,26821.48
2017-08-29,63,25.7,24.1,24.7,5.30,5.30,8.0,24.1,41.8,234,89,1011.6,89,14708.54
2017-08-30,51,25.9,24.2,24.9,0.30,0.30,3.0,27.7,46.4,236,88,1012.5,76,34658.97
2017-08-31,51,26.1,23.9,24.7,0.60,0.60,4.0,25.7,44.3,235,89,1012.6,72,41365.38
2017-09-01,3,26.1,23.6,24.6,0.00,0.00,0.0,19.4,37.1,235,89,1013.4,26,42824.53
2017-09-02,51,26.0,23.6,24.6,0.10,0.10,1.0,22.5,39.6,231,89,1013.4,63,41893.43
2017-09-03,51,26.6,23.8,24.7,0.70,0.70,4.0,23.2,41.0,238,89,1012.9,93,21700.62
2017-09-04,51,26.0,24.2,24.7,0.20,0.20,2.0,24.8,43.9,236,88,1013.0,82,26512.67
2017-09-05,3,26.7,23.9,25.0,0.00,0.00,0.0,19.9,37.1,227,88,1013.0,38,42708.40
2017-09-06,51,26.5,24.2,25.1,0.10,0.10,1.0,20.2,37.8,227,87,1012.5,55,39600.00
2017-09-07,63,25.8,24.1,24.7,9.10,9.10,18.0,23.3,38.9,231,87,1012.1,87,18408.63
2017-09-08,53,26.6,23.9,24.9,2.80,2.80,8.0,17.3,32.4,228,86,1012.2,87,33687.48
2017-09-09,51,26.7,23.9,25.2,0.20,0.20,2.0,18.6,34.2,229,88,1011.8,70,41125.20
2017-09-10,51,27.2,24.7,25.5,0.20,0.20,2.0,21.9,37.8,235,87,1011.3,46,40125.51
2017-09-11,51,26.5,24.7,25.2,2.60,2.60,12.0,22.2,39.2,237,88,1011.3,96,10991.44
2017-09-12,51,26.0,24.1,25.0,1.90,1.90,12.0,16.4,31.0,239,89,1012.0,85,15352.11
2017-09-13,53,26.5,24.3,25.2,2.70,2.70,8.0,24.5,42.5,241,87,1012.8,85,32226.06
2017-09-14,51,26.8,24.6,25.5,0.40,0.40,3.0,23.8,41.4,229,86,1012.1,61,40350.86
2017-09-15,51,26.9,24.8,25.6,1.40,1.40,10.0,26.0,44.3,229,86,1012.0,63,40749.02
2017-09-16,53,26.8,24.5,25.5,4.70,4.70,19.0,29.8,51.1,229,85,1012.3,70,39838.38
2017-09-17,51,27.0,24.4,25.5,0.70,0.70,6.0,19.9,36.4,224,85,1013.6,56,41705.67
2017-09-18,51,27.5,24.4,25.7,0.30,0.30,3.0,22.7,39.2,236,87,1013.2,65,40564.07
2017-09-19,51,27.1,24.8,25.8,1.10,1.10,5.0,23.1,41.0,238,87,1011.9,69,38738.10
2017-09-20,51,27.8,25.0,26.0,0.60,0.60,5.0,20.2,36.7,228,85,1011.4,57,41751.92
2017-09-21,3,27.7,25.2,26.2,0.00,0.00,0.0,24.5,43.6,231,84,1011.6,76,36699.22
2017-09-22,51,27.3,25.0,25.9,1.20,1.20,9.0,24.3,42.5,229,84,1012.1,86,35130.03
2017-09-23,51,27.4,24.9,25.9,1.00,1.00,6.0,19.4,34.2,239,86,1013.0,73,35579.59
2017-09-24,53,27.8,25.0,26.0,1.60,1.60,5.0,16.0,31.7,235,86,1012.4,59,33357.67
2017-09-25,51,27.9,25.0,26.0,0.70,0.70,5.0,16.2,30.6,228,86,1011.1,81,33386.27
2017-09-26,63,25.9,24.1,25.1,23.00,23.00,17.0,18.2,30.6,215,90,1010.4,98,3735.70
2017-09-27,51,27.8,23.6,25.7,0.30,0.30,3.0,14.8,28.1,215,87,1010.6,69,40471.56
2017-09-28,61,27.5,24.8,26.0,4.40,4.40,16.0,15.8,35.6,233,86,1011.6,83,31553.99
2017-09-29,53,27.4,24.6,25.9,3.40,3.40,15.0,17.7,32.0,221,86,1011.3,88,26125.68
2017-09-30,51,28.3,24.5,26.2,0.20,0.20,2.0,22.2,40.0,223,87,1010.0,59,40749.80
2017-10-01,53,28.2,25.0,26.3,2.10,2.10,7.0,15.6,31.7,230,86,1010.3,38,40302.31
2017-10-02,53,28.1,25.3,26.5,2.30,2.30,5.0,18.6,36.4,235,85,1009.9,47,39622.74
2017-10-03,51,28.4,25.2,26.6,0.30,0.30,3.0,19.1,34.6,231,87,1009.1,73,40333.68
2017-10-04,55,28.2,25.9,26.7,2.30,2.30,9.0,24.0,44.6,232,85,1010.5,72,39794.53
2017-10-05,61,27.7,25.4,26.4,4.80,4.80,14.0,16.3,30.6,227,86,1010.8,83,34859.13
2017-10-06,51,27.8,25.4,26.5,2.40,2.40,15.0,23.0,40.3,230,84,1010.1,75,39035.15
2017-10-07,63,27.9,24.9,26.2,15.10,15.10,13.0,22.5,39.2,236,85,1009.9,93,25278.25
2017-10-08,65,27.2,24.6,25.8,19.70,19.70,15.0,16.4,29.9,239,87,1010.7,99,14067.76
2017-10-09,51,28.5,24.9,26.6,0.30,0.30,2.0,18.9,32.4,234,86,1010.1,62,39537.82
2017-10-10,53,28.4,25.9,26.8,1.00,1.00,4.0,17.9,34.6,222,85,1009.9,86,38461.29
2017-10-11,61,27.9,25.2,26.4,4.60,4.60,14.0,21.1,38.5,220,86,1011.0,86,36612.42
2017-10-12,63,27.9,25.0,26.3,6.30,6.30,16.0,18.2,34.9,240,85,1011.4,72,36875.24
2017-10-13,61,28.5,25.5,26.6,5.00,5.00,17.0,19.5,35.6,233,86,1010.9,60,39782.45
2017-10-14,63,28.1,25.2,26.3,6.80,6.80,9.0,14.9,30.2,216,86,1011.0,75,37391.29
2017-10-15,53,28.4,25.1,26.5,1.30,1.30,4.0,17.3,32.4,230,86,1011.4,57,39600.00
2017-10-16,55,28.8,25.7,27.0,2.80,2.80,6.0,13.7,33.1,227,85,1012.2,54,39600.00
2017-10-17,51,29.3,26.2,27.1,0.40,0.40,2.0,20.1,34.6,231,87,1012.3,52,39600.00
2017-10-18,61,28.6,26.0,26.8,4.10,4.10,9.0,19.7,38.2,234,86,1012.0,92,25654.62
2017-10-19,51,28.1,25.9,26.9,0.50,0.50,5.0,17.6,32.4,226,85,1011.9,56,39619.60
2017-10-20,51,28.5,25.9,27.0,0.40,0.40,4.0,15.5,29.9,217,85,1011.5,41,39630.63
2017-10-21,51,28.9,26.1,27.2,0.70,0.70,5.0,17.8,32.8,220,85,1011.8,29,39641.46
2017-10-22,61,28.3,26.4,27.1,4.00,4.00,9.0,18.5,36.0,231,84,1011.8,66,30487.15
2017-10-23,61,28.2,25.8,26.8,4.10,4.10,12.0,16.3,31.0,225,86,1011.0,66,27072.89
2017-10-24,53,29.0,25.9,27.3,2.50,2.50,10.0,15.6,29.9,220,86,1010.0,51,39600.00
2017-10-25,51,28.9,26.3,27.4,2.20,2.20,11.0,16.3,31.0,222,85,1009.9,35,39600.00
2017-10-26,51,29.1,26.4,27.5,1.00,1.00,6.0,14.3,30.6,217,84,1010.3,39,39600.00
2017-10-27,61,29.1,26.4,27.6,3.50,3.50,8.0,17.1,34.2,220,84,1010.0,76,37661.42
2017-10-28,63,28.8,26.3,27.2,13.50,13.50,12.0,18.9,31.0,228,85,1009.4,71,38105.17
2017-10-29,51,29.8,26.3,27.6,0.20,0.20,2.0,16.6,29.5,221,82,1009.4,38,39600.00
2017-10-30,3,29.6,25.9,27.6,0.00,0.00,0.0,15.5,29.5,222,84,1008.7,21,39600.00
2017-10-31,51,28.6,26.7,27.5,1.00,1.00,6.0,15.0,26.3,205,83,1009.9,63,39600.00
2017-11-01,63,29.2,26.3,27.4,5.80,5.80,7.0,15.7,28.8,216,84,1010.1,70,33027.16
2017-11-02,53,29.1,26.5,27.6,1.10,1.10,2.0,15.3,31.0,219,82,1010.4,89,36588.54
2017-11-03,63,29.1,26.7,27.5,8.70,8.70,7.0,15.5,29.5,209,83,1009.6,54,38637.45
2017-11-04,53,29.0,26.4,27.3,2.40,2.40,11.0,15.5,30.6,209,83,1010.6,41,39600.00
2017-11-05,55,29.0,25.9,27.4,4.90,4.90,14.0,16.6,31.3,227,81,1010.4,74,35837.63
2017-11-06,55,28.6,25.7,27.1,2.90,2.90,8.0,16.0,29.5,227,83,1009.5,76,32400.00
2017-11-07,53,29.3,25.4,27.3,2.30,2.30,5.0,13.1,27.7,234,84,1008.7,66,36011.95
2017-11-08,51,29.3,26.1,27.7,1.10,1.10,8.0,15.5,32.8,217,84,1008.8,30,39600.00
2017-11-09,61,29.1,26.6,27.8,1.60,1.60,3.0,16.5,30.6,220,84,1009.4,47,39600.00
2017-11-10,51,29.7,26.5,27.7,0.40,0.40,2.0,17.6,31.7,225,83,1009.4,45,39600.00
2017-11-11,53,29.2,26.6,27.6,3.20,3.20,10.0,19.0,36.0,230,85,1009.1,47,39600.00
2017-11-12,53,29.3,26.6,27.5,1.90,1.90,8.0,13.7,25.9,215,84,1008.9,51,39059.37
2017-11-13,55,29.1,26.8,27.8,2.50,2.50,5.0,14.0,28.8,205,82,1008.4,81,36830.50
2017-11-14,61,29.2,26.6,27.7,4.10,4.10,10.0,14.3,29.5,217,83,1008.0,46,38281.47
2017-11-15,63,29.1,25.7,27.6,7.80,7.80,13.0,19.6,33.5,227,84,1008.5,73,37824.02
2017-11-16,53,28.9,26.4,27.6,2.30,2.30,9.0,19.2,37.1,231,84,1008.8,93,35740.38
2017-11-17,51,29.1,26.8,27.7,1.00,1.00,8.0,18.9,33.1,229,83,1008.6,50,39600.00
2017-11-18,61,29.2,26.2,27.3,3.80,3.80,9.0,23.4,38.9,231,85,1008.8,71,39600.00
2017-11-19,61,28.6,26.6,27.3,5.40,5.40,12.0,16.1,31.7,213,84,1009.1,52,39474.33
2017-11-20,61,29.1,25.7,27.0,5.50,5.50,9.0,14.0,25.9,196,85,1009.8,72,27305.76
2017-11-21,53,29.7,25.5,27.4,1.00,1.00,2.0,15.7,29.9,234,84,1009.1,20,39600.00
2017-11-22,61,28.7,26.2,27.3,5.30,5.30,8.0,15.0,31.7,211,83,1009.2,64,36949.86
2017-11-23,63,28.0,26.2,27.0,9.70,9.70,8.0,15.5,27.4,214,84,1009.9,81,30158.33
2017-11-24,61,29.1,25.6,27.3,3.50,3.50,6.0,12.9,25.2,234,85,1010.2,63,38067.00
2017-11-25,55,28.7,25.3,26.9,5.00,5.00,12.0,14.1,27.7,234,85,1010.9,69,37694.82
2017-11-26,51,29.6,25.3,27.4,0.70,0.70,6.0,17.9,32.4,222,86,1010.8,30,39497.03
2017-11-27,53,29.1,26.1,27.4,1.80,1.80,9.0,11.8,26.3,229,83,1011.4,43,39600.00
2017-11-28,51,29.6,25.1,27.4,0.10,0.10,1.0,17.7,32.0,231,84,1011.0,14,39600.00
2017-11-29,53,29.4,25.8,27.7,1.90,1.90,7.0,15.4,32.0,218,83,1010.8,37,34908.94
